v1-patch_id,v1-labels-grouped,v2-labels-grouped
S2B_MSIL2A_20171015T104009_8_45,5.0,5.0
S2A_MSIL2A_20171201T112431_25_32,7.0,7.0
S2B_MSIL2A_20170930T095019_90_42,6.0,6.0
S2A_MSIL2A_20171002T112112_71_32,5.0,5.0
S2A_MSIL2A_20171208T093351_74_28,5.0,5.0
S2B_MSIL2A_20170924T93020_25_30,5.0,5.0
S2B_MSIL2A_20180220T114339_33_13,2.0,2.0
S2B_MSIL2A_20180502T093039_63_44,5.0,5.0
S2B_MSIL2A_20180220T114339_7_16,5.0,5.0
S2A_MSIL2A_20171002T112112_88_76,5.0,5.0
S2A_MSIL2A_20180506T100031_30_74,5.0,5.0
S2A_MSIL2A_20180430T094031_86_14,1.0,1.0
S2B_MSIL2A_20180525T94030_74_89,5.0,5.0
S2B_MSIL2A_20171112T114339_6_64,5.0,5.0
S2A_MSIL2A_20180527T093041_33_69,6.0,
S2A_MSIL2A_20180506T100031_54_11,5.0,5.0
S2A_MSIL2A_20170827T092031_22_85,1.0,
S2B_MSIL2A_20180201T093219_76_35,6.0,6.0
S2A_MSIL2A_20180526T100031_49_34,5.0,5.0
S2B_MSIL2A_20170818T112109_60_13,5.0,
S2A_MSIL2A_20170617T113321_24_0,5.0,5.0
S2A_MSIL2A_20170701T093031_61_12,5.0,5.0
S2A_MSIL2A_20180527T093041_35_40,6.0,
S2B_MSIL2A_20170914T093029_77_24,5.0,5.0
S2B_MSIL2A_20170914T093029_85_36,6.0,6.0
S2B_MSIL2A_20180515T094029_54_13,6.0,6.0
S2B_MSIL2A_20180515T112109_18_1,4.0,3.0
S2A_MSIL2A_20171121T112351_55_26,5.0,5.0
S2B_MSIL2A_20180224T112109_32_59,7.0,7.0
S2A_MSIL2A_20171208T093351_10_79,5.0,5.0
S2B_MSIL2A_20180515T094029_12_30,5.0,5.0
S2B_MSIL2A_20170818T112109_41_20,5.0,
S2B_MSIL2A_20170709T094029_9_64,6.0,6.0
S2A_MSIL2A_20180205T100211_73_71,5.0,5.0
S2A_MSIL2A_20171002T094031_74_52,1.0,1.0
S2B_MSIL2A_20180521T100029_55_86,5.0,5.0
S2A_MSIL2A_20171208T093351_40_31,5.0,5.0
S2A_MSIL2A_20170905T095031_43_41,3.0,3.0
S2B_MSIL2A_20170927T094019_19_79,1.0,1.0
S2A_MSIL2A_20180508T104031_18_6,6.0,6.0
S2B_MSIL2A_20171219T095409_60_83,7.0,7.0
S2B_MSIL2A_20180224T112109_25_13,6.0,6.0
S2B_MSIL2A_20171206T094349_68_87,6.0,6.0
S2B_MSIL2A_20180525T94031_32_1,5.0,5.0
S2B_MSIL2A_20170924T093019_82_8,7.0,
S2B_MSIL2A_20180421T100030_27_89,6.0,6.0
S2A_MSIL2A_20170905T095031_67_70,3.0,3.0
S2B_MSIL2A_20180421T100029_12_31,5.0,5.0
S2B_MSIL2A_20171219T095409_33_81,5.0,5.0
S2B_MSIL2A_20170927T094019_2_57,5.0,5.0
S2B_MSIL2A_20170906T101020_1_74,0.0,0.0
S2A_MSIL2A_20171002T112112_90_61,3.0,3.0
S2B_MSIL2A_20180502T093039_51_69,5.0,5.0
S2B_MSIL2A_20170814T100029_87_46,0.0,
S2B_MSIL2A_20170831T095029_42_82,1.0,1.0
S2B_MSIL2A_20180417T102019_58_85,3.0,3.0
S2B_MSIL2A_20171107T105229_88_52,6.0,6.0
S2A_MSIL2A_20180526T100031_70_27,3.0,3.0
S2A_MSIL2A_20170613T101031_81_67,6.0,6.0
S2B_MSIL2A_20180509T092029_29_24,5.0,5.0
S2A_MSIL2A_20170613T101031_74_43,5.0,5.0
S2B_MSIL2A_20170924T93020_26_37,6.0,6.0
S2B_MSIL2A_20170927T94020_59_56,7.0,7.0
S2B_MSIL2A_20171019T102019_83_83,0.0,0.0
S2B_MSIL2A_20170914T093029_82_17,5.0,5.0
S2B_MSIL2A_20170802T092029_4_15,5.0,5.0
S2A_MSIL2A_20170617T113321_1_35,2.0,2.0
S2A_MSIL2A_20170813T112121_73_1,7.0,7.0
S2B_MSIL2A_20180515T112109_71_12,4.0,
S2A_MSIL2A_20180506T100031_15_12,6.0,6.0
S2A_MSIL2A_20170813T112121_8_15,6.0,6.0
S2B_MSIL2A_20171206T094349_62_71,5.0,5.0
S2B_MSIL2A_20170930T095019_8_53,0.0,0.0
S2A_MSIL2A_20171208T093351_19_0,3.0,3.0
S2B_MSIL2A_20171015T104009_23_85,3.0,3.0
S2B_MSIL2A_20171112T114339_54_80,5.0,5.0
S2B_MSIL2A_20180521T100029_58_84,6.0,6.0
S2B_MSIL2A_20171206T094349_79_1,1.0,1.0
S2B_MSIL2A_20180417T102019_84_73,3.0,3.0
S2B_MSIL2A_20170924T93014_12_81,6.0,6.0
S2A_MSIL2A_20180506T100031_62_64,5.0,5.0
S2B_MSIL2A_20170709T094029_25_23,3.0,3.0
S2B_MSIL2A_20180502T093039_54_2,5.0,5.0
S2B_MSIL2A_20170927T094019_80_67,5.0,5.0
S2A_MSIL2A_20171101T094131_77_15,5.0,5.0
S2A_MSIL2A_20170816T095031_86_76,5.0,
S2A_MSIL2A_20170617T113321_83_67,0.0,0.0
S2A_MSIL2A_20171002T112112_9_61,5.0,5.0
S2B_MSIL2A_20180515T094029_80_14,3.0,3.0
S2B_MSIL2A_20180421T114349_46_42,5.0,5.0
S2B_MSIL2A_20180525T94030_82_29,3.0,3.0
S2B_MSIL2A_20180224T112109_52_66,5.0,5.0
S2A_MSIL2A_20170717T113321_76_36,0.0,0.0
S2B_MSIL2A_20170829T105019_80_52,6.0,6.0
S2A_MSIL2A_20180526T100031_75_88,5.0,5.0
S2B_MSIL2A_20180515T112109_37_70,4.0,5.0
S2A_MSIL2A_20170905T095031_33_36,3.0,3.0
S2A_MSIL2A_20171002T112112_20_79,6.0,6.0
S2B_MSIL2A_20170924T93020_35_1,5.0,5.0
S2A_MSIL2A_20180419T101031_24_64,0.0,0.0
S2B_MSIL2A_20170817T101019_52_80,3.0,3.0
S2B_MSIL2A_20170808T094029_40_32,6.0,6.0
S2A_MSIL2A_20180318T093031_21_5,6.0,6.0
S2B_MSIL2A_20180525T94030_35_86,7.0,7.0
S2A_MSIL2A_20171104T095201_0_65,5.0,5.0
S2A_MSIL2A_20171221T112501_41_79,5.0,5.0
S2B_MSIL2A_20170924T93021_40_14,5.0,5.0
S2B_MSIL2A_20170924T93020_3_27,5.0,5.0
S2A_MSIL2A_20171101T94132_15_79,6.0,6.0
S2A_MSIL2A_20180527T093041_33_24,0.0,
S2B_MSIL2A_20180421T114349_10_27,2.0,2.0
S2A_MSIL2A_20171002T112111_28_74,5.0,5.0
S2A_MSIL2A_20171221T112501_48_25,7.0,7.0
S2A_MSIL2A_20180318T093031_26_25,5.0,5.0
S2A_MSIL2A_20180527T093041_16_57,5.0,
S2B_MSIL2A_20171206T094349_46_68,1.0,1.0
S2B_MSIL2A_20170924T093019_49_59,6.0,6.0
S2B_MSIL2A_20180515T094029_18_21,5.0,5.0
S2A_MSIL2A_20171201T112431_80_80,2.0,2.0
S2B_MSIL2A_20170924T093019_76_33,3.0,3.0
S2B_MSIL2A_20170924T93020_50_19,5.0,5.0
S2A_MSIL2A_20170704T112111_78_43,5.0,5.0
S2A_MSIL2A_20171101T94132_22_62,6.0,6.0
S2A_MSIL2A_20171221T112501_37_13,2.0,2.0
S2A_MSIL2A_20171208T093351_24_18,5.0,5.0
S2A_MSIL2A_20180507T093041_11_32,5.0,5.0
S2A_MSIL2A_20170717T113321_63_7,5.0,5.0
S2B_MSIL2A_20170709T094029_27_17,3.0,3.0
S2B_MSIL2A_20180502T093039_44_17,3.0,3.0
S2A_MSIL2A_20171015T095031_42_61,1.0,1.0
S2B_MSIL2A_20180525T94031_75_33,3.0,3.0
S2B_MSIL2A_20170814T100029_42_34,6.0,
S2B_MSIL2A_20170818T112109_1_13,0.0,
S2A_MSIL2A_20170613T101032_47_45,0.0,0.0
S2B_MSIL2A_20180422T093029_17_1,5.0,5.0
S2A_MSIL2A_20170818T103021_45_38,6.0,6.0
S2A_MSIL2A_20180506T100031_48_85,3.0,3.0
S2A_MSIL2A_20170803T094031_78_71,6.0,6.0
S2A_MSIL2A_20171002T094031_34_36,6.0,6.0
S2B_MSIL2A_20171112T114339_39_83,6.0,6.0
S2B_MSIL2A_20180421T100029_3_37,3.0,3.0
S2B_MSIL2A_20180515T112109_0_47,4.0,0.0
S2B_MSIL2A_20170802T092029_13_12,5.0,5.0
S2B_MSIL2A_20180525T094029_84_36,6.0,6.0
S2A_MSIL2A_20180413T095031_84_21,6.0,6.0
S2B_MSIL2A_20170924T93020_4_27,5.0,5.0
S2B_MSIL2A_20171219T095409_37_90,6.0,6.0
S2B_MSIL2A_20180326T112109_37_72,7.0,7.0
S2A_MSIL2A_20171221T112501_8_2,3.0,3.0
S2A_MSIL2A_20180526T100031_23_46,3.0,3.0
S2B_MSIL2A_20180525T94030_10_22,5.0,5.0
S2A_MSIL2A_20171101T094131_19_81,3.0,3.0
S2B_MSIL2A_20170817T101019_75_74,3.0,3.0
S2A_MSIL2A_20171221T112501_26_1,6.0,6.0
S2B_MSIL2A_20171019T102019_72_62,0.0,0.0
S2B_MSIL2A_20180417T102019_88_51,5.0,5.0
S2A_MSIL2A_20170905T095031_18_76,5.0,5.0
S2A_MSIL2A_20170905T095031_44_47,5.0,5.0
S2A_MSIL2A_20170613T101031_79_5,0.0,0.0
S2A_MSIL2A_20180506T100031_41_10,6.0,6.0
S2B_MSIL2A_20171112T114339_1_90,6.0,6.0
S2A_MSIL2A_20171002T094031_31_17,6.0,6.0
S2B_MSIL2A_20170924T93021_41_61,7.0,7.0
S2B_MSIL2A_20170825T093029_20_10,5.0,5.0
S2B_MSIL2A_20170829T105019_72_9,6.0,6.0
S2B_MSIL2A_20180525T094029_29_6,3.0,3.0
S2A_MSIL2A_20170816T095031_82_80,7.0,
S2B_MSIL2A_20180525T94030_65_53,5.0,5.0
S2A_MSIL2A_20170717T113321_59_22,5.0,5.0
S2A_MSIL2A_20171208T093351_67_69,5.0,5.0
S2B_MSIL2A_20170817T101019_11_37,0.0,
S2B_MSIL2A_20180525T94030_81_73,3.0,3.0
S2A_MSIL2A_20180225T114351_60_83,5.0,
S2B_MSIL2A_20170914T093029_60_39,6.0,6.0
S2B_MSIL2A_20170817T101019_10_79,0.0,0.0
S2A_MSIL2A_20170617T113321_73_10,6.0,6.0
S2B_MSIL2A_20180515T094029_62_4,5.0,5.0
S2B_MSIL2A_20180525T094029_19_10,5.0,5.0
S2B_MSIL2A_20171016T101009_32_36,5.0,5.0
S2B_MSIL2A_20180521T100029_51_31,6.0,6.0
S2B_MSIL2A_20180422T093029_20_44,1.0,1.0
S2A_MSIL2A_20170816T095031_21_62,6.0,
S2B_MSIL2A_20170924T93020_44_13,6.0,6.0
S2B_MSIL2A_20170818T112109_56_11,5.0,
S2B_MSIL2A_20170814T100029_6_19,0.0,
S2B_MSIL2A_20180326T112109_72_16,5.0,5.0
S2B_MSIL2A_20170906T101019_42_64,0.0,0.0
S2B_MSIL2A_20170914T93030_8_23,5.0,5.0
S2B_MSIL2A_20180201T093219_87_21,6.0,6.0
S2A_MSIL2A_20180205T100211_6_25,3.0,3.0
S2B_MSIL2A_20180515T094029_65_9,5.0,5.0
S2A_MSIL2A_20180509T101031_80_47,0.0,0.0
S2A_MSIL2A_20180527T093041_67_85,5.0,
S2B_MSIL2A_20180525T94031_4_66,5.0,5.0
S2A_MSIL2A_20180225T114351_31_23,5.0,5.0
S2A_MSIL2A_20180225T114351_47_17,5.0,5.0
S2B_MSIL2A_20180220T114339_43_78,5.0,5.0
S2A_MSIL2A_20171002T94032_84_79,5.0,5.0
S2B_MSIL2A_20180421T114349_34_55,2.0,2.0
S2A_MSIL2A_20171002T112111_54_67,5.0,5.0
S2A_MSIL2A_20170617T113321_80_11,5.0,
S2A_MSIL2A_20180508T104031_37_71,7.0,7.0
S2B_MSIL2A_20170927T94020_63_89,7.0,7.0
S2A_MSIL2A_20171221T112501_6_81,1.0,1.0
S2A_MSIL2A_20170717T113321_63_42,5.0,5.0
S2A_MSIL2A_20170613T101031_67_56,6.0,6.0
S2B_MSIL2A_20170709T094029_11_48,6.0,6.0
S2B_MSIL2A_20180525T94030_16_61,5.0,5.0
S2B_MSIL2A_20180515T112110_71_26,7.0,7.0
S2B_MSIL2A_20180525T94030_41_14,5.0,5.0
S2A_MSIL2A_20180508T104031_2_15,6.0,6.0
S2A_MSIL2A_20170813T112121_81_27,5.0,5.0
S2B_MSIL2A_20180521T100029_76_34,7.0,7.0
S2B_MSIL2A_20171019T102019_82_46,0.0,0.0
S2B_MSIL2A_20180201T093219_37_33,7.0,7.0
S2B_MSIL2A_20171016T101009_60_45,0.0,0.0
S2A_MSIL2A_20171201T112431_36_29,6.0,6.0
S2B_MSIL2A_20171016T101009_79_41,0.0,0.0
S2A_MSIL2A_20170905T095031_10_83,5.0,5.0
S2B_MSIL2A_20180421T100029_41_85,7.0,7.0
S2A_MSIL2A_20170803T094031_62_42,1.0,1.0
S2A_MSIL2A_20180506T100031_3_74,5.0,5.0
S2B_MSIL2A_20170906T101020_72_28,5.0,5.0
S2B_MSIL2A_20180220T114339_81_38,0.0,0.0
S2A_MSIL2A_20170720T100031_90_41,0.0,0.0
S2A_MSIL2A_20180527T093041_38_78,6.0,
S2B_MSIL2A_20170814T100029_24_3,5.0,
S2B_MSIL2A_20180421T100029_25_15,5.0,5.0
S2B_MSIL2A_20180326T112109_24_5,6.0,6.0
S2B_MSIL2A_20180224T112109_52_64,5.0,5.0
S2A_MSIL2A_20180527T093041_14_80,5.0,
S2B_MSIL2A_20180204T94161_69_18,3.0,3.0
S2B_MSIL2A_20180515T094029_70_64,5.0,5.0
S2A_MSIL2A_20170613T101031_33_89,6.0,6.0
S2A_MSIL2A_20180430T094031_83_28,1.0,1.0
S2A_MSIL2A_20170827T092031_4_73,5.0,
S2A_MSIL2A_20180419T101031_74_73,0.0,0.0
S2B_MSIL2A_20180515T112109_47_36,4.0,5.0
S2A_MSIL2A_20171221T112501_7_71,1.0,1.0
S2A_MSIL2A_20170816T095031_47_22,6.0,
S2B_MSIL2A_20180224T112109_81_80,5.0,5.0
S2A_MSIL2A_20180506T100031_67_70,5.0,5.0
S2A_MSIL2A_20171208T093351_48_2,5.0,5.0
S2B_MSIL2A_20180502T093039_4_75,2.0,2.0
S2A_MSIL2A_20170613T101031_58_70,5.0,5.0
S2A_MSIL2A_20180430T094031_43_84,6.0,6.0
S2B_MSIL2A_20170801T095029_24_27,6.0,6.0
S2A_MSIL2A_20170813T112121_67_80,5.0,5.0
S2B_MSIL2A_20180522T093029_35_38,5.0,5.0
S2B_MSIL2A_20170824T100019_27_28,5.0,5.0
S2B_MSIL2A_20170924T93021_44_19,6.0,6.0
S2B_MSIL2A_20180525T94031_28_62,6.0,6.0
S2B_MSIL2A_20180220T114339_42_79,5.0,5.0
S2B_MSIL2A_20170802T092029_30_12,3.0,3.0
S2B_MSIL2A_20170906T101020_76_90,6.0,6.0
S2A_MSIL2A_20171221T112501_61_50,6.0,6.0
S2A_MSIL2A_20170905T095031_72_82,3.0,3.0
S2A_MSIL2A_20180413T095031_69_62,6.0,6.0
S2B_MSIL2A_20180525T094029_70_86,3.0,3.0
S2B_MSIL2A_20180421T100029_72_74,6.0,6.0
S2B_MSIL2A_20171219T095409_72_70,6.0,6.0
S2B_MSIL2A_20170927T094019_11_31,5.0,5.0
S2B_MSIL2A_20180502T093039_49_1,5.0,5.0
S2B_MSIL2A_20170906T101019_0_80,0.0,0.0
S2B_MSIL2A_20180326T112109_50_27,2.0,2.0
S2B_MSIL2A_20170818T112109_80_75,5.0,
S2A_MSIL2A_20180527T093041_13_80,5.0,
S2B_MSIL2A_20170914T093029_35_24,6.0,6.0
S2B_MSIL2A_20171016T101009_85_64,0.0,0.0
S2B_MSIL2A_20180421T100029_14_73,5.0,5.0
S2B_MSIL2A_20180525T094029_54_3,3.0,3.0
S2B_MSIL2A_20180525T094029_67_63,3.0,3.0
S2A_MSIL2A_20180526T100031_35_71,7.0,7.0
S2A_MSIL2A_20171002T094031_47_51,5.0,5.0
S2B_MSIL2A_20180421T114349_73_22,5.0,5.0
S2A_MSIL2A_20170813T112121_41_0,6.0,6.0
S2A_MSIL2A_20170704T112111_12_77,5.0,5.0
S2B_MSIL2A_20170911T092019_4_42,3.0,3.0
S2B_MSIL2A_20171015T104009_17_62,5.0,5.0
S2B_MSIL2A_20180422T093029_41_55,3.0,3.0
S2B_MSIL2A_20180515T094029_43_11,6.0,6.0
S2B_MSIL2A_20180201T093219_67_37,6.0,6.0
S2A_MSIL2A_20180225T114351_73_49,5.0,5.0
S2B_MSIL2A_20170831T095029_32_7,5.0,5.0
S2B_MSIL2A_20180326T112109_73_28,5.0,5.0
S2A_MSIL2A_20171002T112111_68_54,5.0,5.0
S2B_MSIL2A_20171206T094349_88_15,6.0,6.0
S2B_MSIL2A_20180515T112110_36_88,6.0,6.0
S2A_MSIL2A_20170816T095031_79_58,6.0,
S2B_MSIL2A_20170927T094019_90_12,6.0,6.0
S2B_MSIL2A_20180421T100029_49_58,5.0,5.0
S2A_MSIL2A_20171002T112112_49_86,0.0,0.0
S2B_MSIL2A_20170930T095019_83_78,7.0,7.0
S2B_MSIL2A_20180515T094029_90_33,6.0,6.0
S2A_MSIL2A_20171208T093351_74_35,5.0,5.0
S2A_MSIL2A_20180527T093041_10_21,5.0,
S2B_MSIL2A_20170817T101019_43_26,0.0,0.0
S2A_MSIL2A_20171002T094031_89_48,1.0,1.0
S2A_MSIL2A_20180529T115401_79_37,0.0,0.0
S2B_MSIL2A_20171015T104009_3_69,5.0,5.0
S2A_MSIL2A_20180413T95032_7_52,5.0,5.0
S2A_MSIL2A_20180529T115401_30_83,5.0,5.0
S2B_MSIL2A_20180515T112109_75_70,4.0,5.0
S2B_MSIL2A_20180515T112109_10_59,4.0,0.0
S2B_MSIL2A_20180515T094029_60_45,5.0,5.0
S2A_MSIL2A_20171121T112351_19_59,7.0,7.0
S2A_MSIL2A_20170816T095031_36_50,6.0,
S2B_MSIL2A_20170924T93021_4_26,6.0,6.0
S2B_MSIL2A_20171107T105229_61_15,6.0,6.0
S2B_MSIL2A_20170914T093029_18_25,7.0,7.0
S2B_MSIL2A_20170817T101019_44_26,0.0,0.0
S2B_MSIL2A_20171219T095409_32_70,6.0,6.0
S2A_MSIL2A_20171002T112112_16_10,5.0,5.0
S2B_MSIL2A_20180525T94031_78_10,5.0,5.0
S2B_MSIL2A_20180421T100030_48_5,6.0,6.0
S2B_MSIL2A_20180515T112109_38_68,4.0,5.0
S2A_MSIL2A_20171121T112351_0_68,2.0,2.0
S2A_MSIL2A_20170613T101031_29_39,0.0,0.0
S2B_MSIL2A_20170914T093029_41_22,3.0,3.0
S2A_MSIL2A_20180318T093031_17_52,7.0,7.0
S2A_MSIL2A_20170613T101032_68_55,6.0,6.0
S2B_MSIL2A_20170914T93030_23_57,6.0,6.0
S2A_MSIL2A_20171121T112351_76_42,5.0,5.0
S2B_MSIL2A_20180525T94030_84_16,5.0,5.0
S2B_MSIL2A_20171219T095409_87_60,5.0,5.0
S2B_MSIL2A_20180220T114339_32_22,2.0,2.0
S2B_MSIL2A_20170818T112109_39_58,5.0,
S2A_MSIL2A_20171208T093351_59_59,5.0,5.0
S2A_MSIL2A_20171121T112351_43_14,6.0,6.0
S2A_MSIL2A_20171002T112112_44_67,5.0,5.0
S2A_MSIL2A_20171002T094031_86_50,1.0,1.0
S2A_MSIL2A_20180529T115401_89_60,5.0,
S2A_MSIL2A_20171002T112111_68_86,7.0,7.0
S2A_MSIL2A_20171201T112431_82_63,3.0,3.0
S2B_MSIL2A_20180326T112109_78_19,5.0,5.0
S2B_MSIL2A_20180522T093029_8_40,5.0,5.0
S2A_MSIL2A_20170701T093031_82_32,5.0,5.0
S2B_MSIL2A_20170709T094029_64_48,3.0,3.0
S2A_MSIL2A_20171002T112112_73_26,5.0,5.0
S2B_MSIL2A_20180422T093029_1_89,6.0,6.0
S2A_MSIL2A_20180527T093041_62_9,3.0,
S2B_MSIL2A_20170906T101019_4_52,0.0,0.0
S2B_MSIL2A_20180525T94031_33_21,5.0,5.0
S2B_MSIL2A_20180525T94030_89_52,5.0,5.0
S2B_MSIL2A_20170924T93021_42_40,3.0,3.0
S2B_MSIL2A_20170924T093019_70_24,6.0,6.0
S2A_MSIL2A_20170717T113321_27_13,2.0,2.0
S2A_MSIL2A_20170803T094031_57_43,1.0,1.0
S2B_MSIL2A_20180522T093029_36_41,3.0,3.0
S2A_MSIL2A_20180419T101031_60_82,0.0,0.0
S2A_MSIL2A_20180529T115401_84_31,0.0,0.0
S2A_MSIL2A_20171101T094131_81_83,5.0,5.0
S2B_MSIL2A_20170825T093029_74_86,5.0,5.0
S2A_MSIL2A_20180526T100031_67_43,3.0,3.0
S2A_MSIL2A_20170701T093031_38_71,6.0,6.0
S2B_MSIL2A_20171112T114339_27_0,6.0,6.0
S2B_MSIL2A_20170914T93030_81_62,5.0,5.0
S2B_MSIL2A_20180525T94030_18_12,3.0,3.0
S2B_MSIL2A_20180224T112109_53_47,5.0,5.0
S2A_MSIL2A_20180413T095031_6_51,0.0,0.0
S2A_MSIL2A_20171002T112112_86_18,5.0,5.0
S2A_MSIL2A_20171201T112431_76_48,5.0,5.0
S2A_MSIL2A_20170717T113321_18_47,7.0,7.0
S2A_MSIL2A_20171101T094131_59_53,5.0,5.0
S2A_MSIL2A_20171002T094031_83_63,6.0,6.0
S2B_MSIL2A_20170825T093029_17_22,6.0,6.0
S2B_MSIL2A_20180525T94031_0_16,5.0,5.0
S2A_MSIL2A_20171121T112351_42_56,5.0,5.0
S2B_MSIL2A_20170927T094019_17_68,5.0,5.0
S2A_MSIL2A_20170905T095031_80_25,5.0,5.0
S2B_MSIL2A_20180522T093029_61_14,5.0,5.0
S2B_MSIL2A_20180515T112110_1_81,6.0,6.0
S2A_MSIL2A_20171015T095031_44_78,6.0,6.0
S2A_MSIL2A_20171104T095201_19_19,7.0,7.0
S2B_MSIL2A_20170709T094029_34_80,6.0,6.0
S2A_MSIL2A_20171208T093351_3_50,7.0,7.0
S2B_MSIL2A_20180224T112109_23_43,3.0,3.0
S2B_MSIL2A_20170914T093029_71_90,5.0,5.0
S2B_MSIL2A_20170914T93030_21_30,7.0,7.0
S2B_MSIL2A_20180511T100029_89_61,0.0,0.0
S2B_MSIL2A_20171219T095409_34_76,5.0,5.0
S2B_MSIL2A_20180515T112110_50_57,5.0,5.0
S2B_MSIL2A_20180502T093039_3_88,5.0,5.0
S2B_MSIL2A_20170924T093019_63_59,5.0,5.0
S2A_MSIL2A_20180527T093041_72_39,3.0,
S2A_MSIL2A_20170704T112111_76_22,5.0,5.0
S2A_MSIL2A_20170816T095031_56_60,6.0,
S2B_MSIL2A_20170808T094029_43_17,6.0,6.0
S2A_MSIL2A_20171002T112112_47_84,0.0,0.0
S2B_MSIL2A_20170923T100019_21_21,5.0,5.0
S2A_MSIL2A_20180225T114351_14_43,2.0,2.0
S2B_MSIL2A_20180204T094159_25_6,3.0,3.0
S2A_MSIL2A_20171208T093351_40_48,5.0,5.0
S2B_MSIL2A_20170924T093019_61_12,0.0,0.0
S2A_MSIL2A_20170717T113321_38_90,2.0,2.0
S2A_MSIL2A_20180205T100211_30_38,5.0,5.0
S2A_MSIL2A_20170704T112111_14_31,6.0,6.0
S2B_MSIL2A_20180502T093039_75_57,5.0,5.0
S2A_MSIL2A_20171002T112112_19_28,6.0,6.0
S2B_MSIL2A_20170924T93020_21_81,5.0,5.0
S2A_MSIL2A_20171104T095201_12_64,5.0,5.0
S2A_MSIL2A_20180419T101031_12_80,0.0,0.0
S2B_MSIL2A_20180506T105029_90_14,7.0,7.0
S2B_MSIL2A_20170725T100029_0_86,5.0,5.0
S2B_MSIL2A_20180511T100029_55_48,0.0,0.0
S2A_MSIL2A_20180506T100031_90_54,5.0,5.0
S2B_MSIL2A_20180515T112110_83_34,6.0,6.0
S2A_MSIL2A_20171201T112431_59_43,5.0,5.0
S2A_MSIL2A_20180527T093041_3_72,5.0,
S2A_MSIL2A_20180510T094031_7_76,5.0,5.0
S2B_MSIL2A_20180422T093029_48_72,5.0,5.0
S2B_MSIL2A_20170818T112109_73_13,5.0,
S2A_MSIL2A_20180430T094031_89_63,5.0,5.0
S2B_MSIL2A_20171016T101009_19_57,0.0,0.0
S2A_MSIL2A_20170905T095031_70_35,5.0,5.0
S2A_MSIL2A_20171208T093351_60_46,3.0,3.0
S2B_MSIL2A_20170924T93020_45_52,6.0,6.0
S2B_MSIL2A_20170911T092019_7_43,5.0,5.0
S2B_MSIL2A_20170709T094029_75_14,5.0,5.0
S2B_MSIL2A_20180502T093039_3_23,3.0,3.0
S2B_MSIL2A_20180502T093039_65_68,5.0,5.0
S2B_MSIL2A_20180428T095029_42_12,6.0,6.0
S2A_MSIL2A_20180506T100031_19_60,5.0,5.0
S2A_MSIL2A_20170613T101031_89_66,7.0,7.0
S2A_MSIL2A_20171201T112431_54_54,5.0,5.0
S2B_MSIL2A_20180225T105019_78_10,7.0,7.0
S2B_MSIL2A_20180421T100031_24_90,6.0,6.0
S2B_MSIL2A_20171219T095409_81_9,3.0,3.0
S2B_MSIL2A_20180511T100029_59_45,0.0,0.0
S2A_MSIL2A_20180529T115401_40_83,6.0,6.0
S2B_MSIL2A_20170924T93020_23_42,5.0,5.0
S2A_MSIL2A_20180413T95032_31_28,5.0,5.0
S2B_MSIL2A_20180421T100029_77_30,6.0,6.0
S2B_MSIL2A_20171206T094349_89_46,7.0,7.0
S2A_MSIL2A_20180527T093041_61_6,5.0,
S2B_MSIL2A_20170818T112109_18_20,5.0,
S2B_MSIL2A_20170802T092029_1_10,5.0,5.0
S2A_MSIL2A_20170813T112121_9_21,2.0,2.0
S2B_MSIL2A_20180521T100029_28_83,5.0,5.0
S2B_MSIL2A_20180525T94031_65_23,5.0,5.0
S2A_MSIL2A_20180225T114351_75_20,5.0,5.0
S2B_MSIL2A_20180515T094029_70_27,5.0,5.0
S2A_MSIL2A_20170813T112121_75_25,7.0,7.0
S2A_MSIL2A_20180509T101031_53_89,0.0,0.0
S2A_MSIL2A_20180527T093041_89_54,3.0,
S2B_MSIL2A_20170818T112109_13_5,0.0,
S2B_MSIL2A_20180224T112109_83_53,5.0,5.0
S2B_MSIL2A_20180522T093029_24_63,5.0,5.0
S2A_MSIL2A_20180430T094031_41_24,5.0,5.0
S2B_MSIL2A_20170718T115359_13_58,2.0,2.0
S2B_MSIL2A_20180515T112110_82_14,3.0,3.0
S2B_MSIL2A_20170924T93021_40_66,5.0,5.0
S2B_MSIL2A_20180525T094029_66_58,3.0,3.0
S2B_MSIL2A_20180428T095029_5_4,1.0,1.0
S2A_MSIL2A_20180527T093041_54_25,3.0,
S2A_MSIL2A_20170818T103021_21_52,6.0,6.0
S2A_MSIL2A_20171121T112351_57_10,6.0,6.0
S2B_MSIL2A_20170924T093019_4_24,5.0,5.0
S2B_MSIL2A_20180421T114349_19_72,2.0,2.0
S2A_MSIL2A_20180225T114351_34_86,5.0,5.0
S2B_MSIL2A_20180422T093029_36_42,6.0,6.0
S2A_MSIL2A_20180413T095031_70_38,6.0,6.0
S2B_MSIL2A_20170930T095019_70_41,6.0,6.0
S2A_MSIL2A_20170905T095031_45_9,3.0,3.0
S2A_MSIL2A_20180509T101031_87_63,0.0,0.0
S2A_MSIL2A_20171002T112111_69_19,2.0,2.0
S2B_MSIL2A_20170808T094029_80_54,6.0,6.0
S2B_MSIL2A_20180428T095029_4_48,5.0,5.0
S2B_MSIL2A_20180204T094159_51_35,3.0,3.0
S2A_MSIL2A_20171121T112351_84_45,6.0,6.0
